x,y,z,Ux,Uy,Uz,U_magnitude
13.6979,0.05,0.0625,-0.421889,0.0,0.0120699,0.42206161968012446
13.8021,0.05,0.0625,-0.437041,0.0,0.0125813,0.43722205432787814
13.9062,0.05,0.0625,-0.452857,0.0,0.0131093,0.4530467042099413
14.0104,0.05,0.0625,-0.46936,0.0,0.0136533,0.46955853969541433
14.1146,0.05,0.0625,-0.486573,0.0,0.0142128,0.4867805337242236
14.2187,0.05,0.0625,-0.504516,0.0,0.0147869,0.5047326487038558
14.3229,0.05,0.0625,-0.523211,0.0,0.0153747,0.5234368461630209
14.4271,0.05,0.0625,-0.542676,0.0,0.0159752,0.542911086634856
14.5312,0.05,0.0625,-0.562931,0.0,0.016587,0.5631753184666388
14.6354,0.05,0.0625,-0.583991,0.0,0.0172088,0.5842444958050012
14.7396,0.05,0.0625,-0.605871,0.0,0.0178388,0.6061335590663497
14.8437,0.05,0.0625,-0.628586,0.0,0.0184755,0.6288574588062464
14.9479,0.05,0.0625,-0.652144,0.0,0.0191166,0.6524241267239892
15.0521,0.05,0.0625,-0.676556,0.0,0.0197602,0.6768445069881561
15.1562,0.05,0.0625,-0.701826,0.0,0.0204038,0.702122531564427
15.2604,0.05,0.0625,-0.727957,0.0,0.021045,0.7282611385169471
15.3646,0.05,0.0625,-0.75495,0.0,0.021681,0.75526125828153
15.4687,0.05,0.0625,-0.7828,0.0,0.0223089,0.7831178244805886
15.5729,0.05,0.0625,-0.8115,0.0,0.0229257,0.811823772576592
15.6771,0.05,0.0625,-0.841039,0.0,0.023528,0.8413680326141468
15.7812,0.05,0.0625,-0.871402,0.0,0.0241124,0.8717355409972454
15.8854,0.05,0.0625,-0.902568,0.0,0.0246755,0.9029052413870738
15.9896,0.05,0.0625,-0.934513,0.0,0.0252132,0.9348530647236709
16.0937,0.05,0.0625,-0.967209,0.0,0.0257219,0.9675509629061458
16.1979,0.05,0.0625,-1.00062,0.0,0.0261975,1.000962883131163
16.3021,0.05,0.0625,-1.03471,0.0,0.0266358,1.0350527764040054
16.4062,0.05,0.0625,-1.06943,0.0,0.0270327,1.069771607292552
16.5104,0.05,0.0625,-1.10473,0.0,0.0273838,1.1050693396355
16.6146,0.05,0.0625,-1.14055,0.0,0.027685,1.1408859547408758
16.7187,0.05,0.0625,-1.17684,0.0,0.0279318,1.177171428064426
16.8229,0.05,0.0625,-1.21352,0.0,0.0281199,1.2138457559245366
16.9271,0.05,0.0625,-1.25053,0.0,0.0282453,1.2508489428672391
17.0312,0.05,0.0625,-1.28777,0.0,0.0283037,1.2880810037935075
17.1354,0.05,0.0625,-1.32517,0.0,0.0282912,1.325471961565932
17.2396,0.05,0.0625,-1.36264,0.0,0.0282039,1.362931850671636
17.3437,0.05,0.0625,-1.40007,0.0,0.0280383,1.4003507243426163
17.4479,0.05,0.0625,-1.43737,0.0,0.0277909,1.4376386371487133
17.5521,0.05,0.0625,-1.47442,0.0,0.0274588,1.474675666747587
17.6562,0.05,0.0625,-1.51112,0.0,0.027039,1.5113618897937715
17.7604,0.05,0.0625,-1.54735,0.0,0.0265291,1.547577402150474
17.8646,0.05,0.0625,-1.58298,0.0,0.0259272,1.5831923130497572
17.9687,0.05,0.0625,-1.6179,0.0,0.0252315,1.618096733385322
18.0729,0.05,0.0625,-1.65197,0.0,0.0244407,1.652150788734639
18.1771,0.05,0.0625,-1.68507,0.0,0.0235541,1.6852346129031441
18.2812,0.05,0.0625,-1.71706,0.0,0.0225712,1.7172083457371852
18.3854,0.05,0.0625,-1.74781,0.0,0.0214922,1.7479421359875849
18.4896,0.05,0.0625,-1.77719,0.0,0.0203177,1.77730613711687
18.5937,0.05,0.0625,-1.80506,0.0,0.0190488,1.8051605082045863
18.6979,0.05,0.0625,-1.8313,0.0,0.0176871,1.8313854109679946
18.8021,0.05,0.0625,-1.85577,0.0,0.0162348,1.8558410119487714
18.9062,0.05,0.0625,-1.87834,0.0,0.0146945,1.878397477620285
19.0104,0.05,0.0625,-1.8989,0.0,0.0130696,1.8989449766763018
19.1146,0.05,0.0625,-1.91734,0.0,0.011364,1.9173736766984155
19.2187,0.05,0.0625,-1.93353,0.0,0.00958212,1.9335537432209362
19.3229,0.05,0.0625,-1.94737,0.0,0.00772923,1.947385338831633
19.4271,0.05,0.0625,-1.95878,0.0,0.00581129,1.9587886204211684
19.5312,0.05,0.0625,-1.96766,0.0,0.00383557,1.9676637383448485
19.6354,0.05,0.0625,-1.97395,0.0,0.00181071,1.9739508304845652
19.7396,0.05,0.0625,-1.97758,0.0,-0.000250683,1.9775800158886028
19.8437,0.05,0.0625,-1.97852,0.0,-0.00233021,1.97852137220669
