x,y,z,Ux,Uy,Uz,U_magnitude
5.02147,0.05,0.0622222,-0.279675,4.46963e-18,-0.200741,0.34426015555971623
5.02209,0.05,0.0622222,-0.279053,0.0,-0.201647,0.34428489571574294
5.02271,0.05,0.0622222,-0.278433,-4.5111e-18,-0.202547,0.3443112294102532
5.02333,0.05,0.0622222,-0.277817,4.53277e-18,-0.203441,0.34434071204259303
5.02396,0.05,0.0622222,-0.277203,4.55451e-18,-0.204329,0.34437166470254194
5.02458,0.05,0.0622222,-0.276593,-4.57732e-18,-0.205211,0.3444056360891906
5.0252,0.05,0.0622222,-0.275985,0.0,-0.206087,0.34444095545390646
5.02582,0.05,0.0622222,-0.27538,0.0,-0.206956,0.34447776464671853
5.02644,0.05,0.0622222,-0.274778,-4.64946e-18,-0.207819,0.3445165976335538
5.02707,0.05,0.0622222,-0.274179,2.42326e-22,-0.208675,0.34455678728766903
5.02769,0.05,0.0622222,-0.273582,9.40545e-18,-0.209524,0.34459747140685754
5.02831,0.05,0.0622222,-0.272988,-4.73122e-18,-0.210366,0.3446393797870464
5.02893,0.05,0.0622222,-0.272396,0.0,-0.2112,0.34468104214766443
5.02956,0.05,0.0622222,-0.271805,0.0,-0.212026,0.3447216017324705
5.03018,0.05,0.0622222,-0.271217,0.0,-0.212845,0.34476318700522535
5.0308,0.05,0.0622222,-0.27063,-4.85937e-18,-0.213654,0.3448023036697986
5.03142,0.05,0.0622222,-0.270045,4.89616e-18,-0.214455,0.3448409039687722
5.03204,0.05,0.0622222,-0.26946,0.0,-0.215247,0.3448767353838179
5.03267,0.05,0.0622222,-0.268877,0.0,-0.216029,0.3449106695508273
5.03329,0.05,0.0622222,-0.268294,5.01868e-18,-0.216801,0.3449410732820897
5.03391,0.05,0.0622222,-0.267711,-5.06492e-18,-0.217563,0.3449678803743908
5.03453,0.05,0.0622222,-0.267128,5.11345e-18,-0.218314,0.34499039259086617
5.03516,0.05,0.0622222,-0.266544,-2.89917e-22,-0.219054,0.3450077663647588
5.03578,0.05,0.0622222,-0.26596,-5.22092e-18,-0.219781,0.34501943359903653
5.0364,0.05,0.0622222,-0.265373,-5.27951e-18,-0.220497,0.345024283403357
5.03702,0.05,0.0622222,-0.264785,3.04323e-22,-0.221199,0.34502187441668103
5.03764,0.05,0.0622222,-0.264194,5.40974e-18,-0.221887,0.34501059462717953
5.03827,0.05,0.0622222,-0.263601,0.0,-0.222562,0.34499178402535907
5.03889,0.05,0.0622222,-0.263003,-1.11159e-17,-0.223221,0.34496114687019463
5.03951,0.05,0.0622222,-0.262401,1.1281e-17,-0.223865,0.34492002410124006
5.04013,0.05,0.0622222,-0.261794,0.0,-0.224493,0.3448669388111885
5.04076,0.05,0.0622222,-0.261181,0.0,-0.225104,0.3448004141195309
5.04138,0.05,0.0622222,-0.260562,0.0,-0.225696,0.34471907440697275
5.042,0.05,0.0622222,-0.259934,0.0,-0.22627,0.344621237383885
5.04262,0.05,0.0622222,-0.259299,0.0,-0.226824,0.3445070367597736
5.04324,0.05,0.0622222,-0.258653,0.0,-0.227357,0.3443727339061558
5.04387,0.05,0.0622222,-0.257997,0.0,-0.227868,0.3442183571993219
5.04449,0.05,0.0622222,-0.257329,-1.31423e-17,-0.228356,0.3440416791276894
5.04511,0.05,0.0622222,-0.256648,2.69405e-17,-0.22882,0.3438412254282491
5.04573,0.05,0.0622222,-0.255951,-8.24601e-22,-0.229258,0.3436133655214826
5.04636,0.05,0.0622222,-0.255239,-1.42181e-17,-0.229668,0.3433574483610338
5.04698,0.05,0.0622222,-0.254508,0.0,-0.230049,0.34306976617737683
5.0476,0.05,0.0622222,-0.253757,1.51157e-17,-0.2304,0.34274885127305676
5.04822,0.05,0.0622222,-0.252983,-1.5636e-17,-0.230717,0.342389737547725
5.04884,0.05,0.0622222,-0.252185,0.0,-0.230999,0.3419909534271338
5.04947,0.05,0.0622222,-0.251358,0.0,-0.231242,0.3415460535974615
5.05009,0.05,0.0622222,-0.2505,0.0,-0.231444,0.341052158966924
5.05071,0.05,0.0622222,-0.249608,0.0,-0.231602,0.3405049780370325
5.05133,0.05,0.0622222,-0.248676,0.0,-0.23171,0.3398959797879345
5.05196,0.05,0.0622222,-0.2477,0.0,-0.231764,0.3392194594889863
5.05258,0.05,0.0622222,-0.246673,0.0,-0.231758,0.33846615708664285
5.0532,0.05,0.0622222,-0.245589,0.0,-0.231685,0.337626859337346
5.05382,0.05,0.0622222,-0.244437,0.0,-0.231536,0.336687342002933
5.05444,0.05,0.0622222,-0.243208,0.0,-0.231301,0.33563415181563394
5.05507,0.05,0.0622222,-0.241888,2.87221e-17,-0.230966,0.33444745132830656
5.05569,0.05,0.0622222,-0.240457,-3.15358e-17,-0.230513,0.3331003032391295
5.05631,0.05,0.0622222,-0.238892,0.0,-0.229918,0.33155945829971434
5.05693,0.05,0.0622222,-0.237161,0.0,-0.229149,0.32977962963470014
5.05756,0.05,0.0622222,-0.235216,0.0,-0.22816,0.327694296953731
5.05818,0.05,0.0622222,-0.232989,0.0,-0.226882,0.32520657441847634
5.0588,0.05,0.0622222,-0.23037,0.0,-0.225205,0.3221608742926428
5.05942,0.05,0.0622222,-0.227167,0.0,-0.222943,0.3182898476828942
5.06004,0.05,0.0622222,-0.223002,0.0,-0.219741,0.31307506940828106
5.06067,0.05,0.0622222,-0.217034,0.0,-0.214755,0.3053251826839706
5.06129,0.05,0.0622222,-0.206919,3.82101e-16,-0.205225,0.2914322789019775
5.06191,0.05,0.0622222,-0.183383,-1.20721e-15,-0.178397,0.25584138503768306
5.00051,0.05,0.101333,-0.379375,0.0,-0.212137,0.43465790846825736
5.00152,0.05,0.101333,-0.378336,1.75821e-19,-0.213636,0.43448644327757796
5.00253,0.05,0.101333,-0.377378,-1.78153e-19,-0.215119,0.4343850124543894
5.00355,0.05,0.101333,-0.376429,0.0,-0.216586,0.4342905564676718
5.00456,0.05,0.101333,-0.375479,0.0,-0.218039,0.434195215268432
5.00557,0.05,0.101333,-0.374533,-3.69506e-19,-0.219475,0.43410165136060014
5.00659,0.05,0.101333,-0.373593,7.47393e-19,-0.220895,0.43401190153496944
5.0076,0.05,0.101333,-0.372657,3.77717e-19,-0.222298,0.43392354217419454
5.00861,0.05,0.101333,-0.371726,-7.6343e-19,-0.223683,0.43383672454622835
5.00963,0.05,0.101333,-0.370799,7.71033e-19,-0.225052,0.4337514277843936
5.01064,0.05,0.101333,-0.369878,-7.78518e-19,-0.226403,0.4336681372812626
5.01165,0.05,0.101333,-0.368961,0.0,-0.227736,0.4335849457914792
5.01267,0.05,0.101333,-0.368049,0.0,-0.229052,0.433503039326139
5.01368,0.05,0.101333,-0.367142,0.0,-0.230351,0.43342223219973386
5.01469,0.05,0.101333,-0.366239,0.0,-0.231633,0.43334149560133284
5.01571,0.05,0.101333,-0.365341,1.62481e-18,-0.232898,0.4332614968872725
5.01672,0.05,0.101333,-0.364448,-1.63732e-18,-0.234146,0.4331820564381678
5.01773,0.05,0.101333,-0.363559,-1.64926e-18,-0.235378,0.43310270071312185
5.01875,0.05,0.101333,-0.362674,1.66109e-18,-0.236593,0.4330227221809498
5.01976,0.05,0.101333,-0.361793,1.67239e-18,-0.237793,0.4329430513335443
5.02077,0.05,0.101333,-0.360917,-1.68364e-18,-0.238977,0.4328638208697973
5.02179,0.05,0.101333,-0.360045,0.0,-0.240147,0.4327851471966199
5.0228,0.05,0.101333,-0.359177,-1.70502e-18,-0.241301,0.4327057775556042
5.02381,0.05,0.101333,-0.358314,3.43099e-18,-0.242441,0.4326275084608005
5.02483,0.05,0.101333,-0.357454,-1.72578e-18,-0.243568,0.4325491102059973
5.02584,0.05,0.101333,-0.356598,0.0,-0.244681,0.4324707219743321
5.02685,0.05,0.101333,-0.355747,0.0,-0.24578,0.43239303464440776
5.02787,0.05,0.101333,-0.354899,0.0,-0.246867,0.4323154125057306
5.02888,0.05,0.101333,-0.354055,0.0,-0.247941,0.43223799289974496
5.02989,0.05,0.101333,-0.353215,1.77493e-18,-0.249003,0.4321612317573153
5.03091,0.05,0.101333,-0.352378,-1.78472e-18,-0.250052,0.4320836233739946
5.03192,0.05,0.101333,-0.351546,-3.58853e-18,-0.251091,0.43200842630323777
5.03293,0.05,0.101333,-0.350717,3.60818e-18,-0.252117,0.43193216571355275
