x,y,z,Ux,Uy,Uz,U_magnitude
35.933,0.05,6.38129,0.00498377,4.52048e-16,0.00367601,0.006192819465558479
36.1494,0.05,6.50394,0.00295291,0.0,0.00232906,0.003760877284849906
36.3659,0.05,6.62658,0.00132699,-9.63793e-16,0.00124131,0.0018170726392194672
36.5824,0.05,6.74922,6.10928e-05,0.0,0.000384221,0.00038904769251704865
36.7989,0.05,6.87186,-0.00088637,5.1272e-16,-0.000267893,0.0009259689175933499
37.0154,0.05,6.9945,-0.00155745,-5.28897e-16,-0.000740573,0.0017245575869854273
37.2318,0.05,7.11714,-0.00199341,0.0,-0.00106006,0.002257744589562779
37.4483,0.05,7.23978,-0.00223232,-1.12863e-15,-0.00125032,0.0025586232010204237
37.6648,0.05,7.36242,-0.00231022,1.46384e-21,-0.00133424,0.002667829234789963
37.8812,0.05,7.48505,-0.00226079,0.0,-0.00133301,0.0026245165429465292
38.0977,0.05,7.60768,-0.00211501,-6.29623e-16,-0.00126649,0.0024652107861600804
38.3142,0.05,7.73031,-0.00190131,7.08643e-23,-0.00115267,0.002223427049624071
38.5306,0.05,7.85293,-0.00164489,-1.37312e-15,-0.00100793,0.0019291412589543565
38.7471,0.05,7.97555,-0.00136815,-7.21088e-16,-0.000846485,0.001608841594976025
38.9635,0.05,8.09817,-0.00108981,-7.61041e-16,-0.00068083,0.0012849962354030459
39.1799,0.05,8.22078,-0.000825672,0.0,-0.00052099,0.0009763016089733745
39.3963,0.05,8.34338,-0.000587499,-8.63623e-16,-0.000375232,0.000697104101856387
39.6127,0.05,8.46598,-0.00038425,3.14556e-22,-0.000249174,0.00045796915264676943
39.8291,0.05,8.58856,-0.000220635,-1.01429e-15,-0.000146776,0.0002649962214843827
40.0455,0.05,8.71114,-9.90213e-05,0.0,-6.9517e-05,0.00012098690483969743
40.2618,0.05,8.83369,-1.8391e-05,-1.2558e-15,-1.72233e-05,2.519664548883442e-05
40.4781,0.05,8.95622,2.66024e-05,-1.43909e-15,1.29693e-05,2.9595446072833572e-05
40.6943,0.05,9.07872,4.19782e-05,0.0,2.45055e-05,4.8607497420562595e-05
40.9104,0.05,9.20116,3.70804e-05,-2.07531e-15,2.28993e-05,4.35813492752347e-05
41.1264,0.05,9.32353,2.21004e-05,-2.67419e-15,1.43384e-05,2.6344209889841066e-05
41.3422,0.05,9.44578,7.844e-06,-3.68867e-15,5.78304e-06,9.74535210454707e-06
41.5576,0.05,9.56778,1.40611e-06,-5.43795e-15,1.4308e-06,2.0060742688395164e-06
41.772,0.05,9.68927,1.48991e-06,-4.79637e-24,1.08816e-06,1.8449726268159101e-06
41.9837,0.05,9.8092,2.20355e-06,-9.01936e-15,1.27841e-06,2.54754091833674e-06
42.1762,0.05,9.91823,9.12483e-07,-4.91314e-15,4.4575e-07,1.0155384226059592e-06
35.933,0.05,6.42739,0.00519304,-4.36818e-16,0.00418335,0.006668439222494271
36.1494,0.05,6.54847,0.00317513,0.0,0.00275746,0.004205358030952894
36.3659,0.05,6.66955,0.0015546,4.64399e-16,0.00159921,0.002230303518380402
36.5824,0.05,6.79063,0.000287903,0.0,0.00067982,0.0007382705261684229
36.7989,0.05,6.91171,-0.000666789,-4.93339e-16,-2.76167e-05,0.000667360661591534
37.0154,0.05,7.03279,-0.00134971,0.0,-0.000548633,0.0014569541011263875
37.2318,0.05,7.15387,-0.00180105,0.0,-0.000909819,0.0020178086418838137
37.4483,0.05,7.27494,-0.00205799,5.42342e-16,-0.00113569,0.002350556235489804
37.6648,0.05,7.39602,-0.00215565,-5.61191e-16,-0.00124958,0.0024916414466973373
37.8812,0.05,7.51709,-0.00212686,0.0,-0.00127316,0.002478804115939781
38.0977,0.05,7.63815,-0.00200181,0.0,-0.00122674,0.0023477934968178103
38.3142,0.05,7.75922,-0.00180821,-6.30187e-16,-0.00112875,0.002131595638623799
38.5306,0.05,7.88028,-0.00157068,6.59079e-16,-0.000996076,0.0018598932926853628
38.7471,0.05,8.00134,-0.00131111,6.92131e-16,-0.000843383,0.0015589433334117697
38.9635,0.05,8.1224,-0.00104789,7.30398e-16,-0.000683659,0.0012511846707744625
39.1799,0.05,8.24344,-0.00079655,0.0,-0.000527388,0.0009553167040536871
39.3963,0.05,8.36449,-0.000568809,8.2874e-16,-0.000383323,0.0006859155930652109
39.6127,0.05,8.48552,-0.00037357,8.93444e-16,-0.000257508,0.0004537233903646582
39.8291,0.05,8.60654,-0.00021579,9.73315e-16,-0.000154361,0.0002653161179065456
40.0455,0.05,8.72755,-9.7957e-05,0.0,-7.56785e-05,0.000123785335202721
40.2618,0.05,8.84855,-1.9187e-05,1.20526e-15,-2.16122e-05,2.8900314147773548e-05
40.4781,0.05,8.96952,2.50568e-05,1.38141e-15,1.022e-05,2.7060887388258353e-05
40.6943,0.05,9.09045,4.05828e-05,0.0,2.31426e-05,4.671770104146821e-05
40.9104,0.05,9.21134,3.6413e-05,1.99345e-15,2.25442e-05,4.282694855625369e-05
41.1264,0.05,9.33215,2.21101e-05,2.57022e-15,1.44614e-05,2.6419474104720556e-05
41.3422,0.05,9.45284,8.34011e-06,3.54824e-15,5.95304e-06,1.0246761442216755e-05
41.5576,0.05,9.57329,1.90541e-06,5.23854e-15,1.38038e-06,2.3528782825509697e-06
41.772,0.05,9.69323,1.874e-06,7.38674e-15,9.74933e-07,2.112432331339634e-06
41.9837,0.05,9.81163,2.34223e-06,8.92929e-15,1.15407e-06,2.6111145010895253e-06
42.1762,0.05,9.91927,8.33815e-07,4.83892e-15,3.73677e-07,9.137187502475803e-07
37.8812,0.05,7.54912,-0.00201171,0.0,-0.00121857,0.0023519970172174963
38.0977,0.05,7.66863,-0.00190123,-1.92741e-16,-0.00119117,0.002243560001827453
38.3142,0.05,7.78813,-0.00172289,5.12259e-23,-0.00110808,0.0020484606997694635
38.5306,0.05,7.90763,-0.00150058,-4.19951e-16,-0.000986631,0.0017958789119985232
38.7471,0.05,8.02713,-0.00125552,-2.20456e-16,-0.000841991,0.0015117140319786013
38.9635,0.05,8.14662,-0.00100564,-2.32601e-16,-0.000687626,0.0012182533913254665
39.1799,0.05,8.26611,-0.000766048,0.0,-0.000534484,0.0009340785216243868
39.3963,0.05,8.38559,-0.000548244,-2.63843e-16,-0.000391781,0.0006738425895541183
39.6127,0.05,8.50506,-0.00036097,-1.21542e-22,-0.000265994,0.0004483883907239348
39.8291,0.05,8.62452,-0.000209249,-3.0982e-16,-0.000161956,0.00026460326894617157
40.0455,0.05,8.74397,-9.5597e-05,0.0,-8.17925e-05,0.00012581255686635576
40.2618,0.05,8.8634,-1.92723e-05,-3.83639e-16,-2.59705e-05,3.23401981679148e-05
40.4781,0.05,8.98281,2.3745e-05,-4.39723e-16,7.48445e-06,2.4896626614915124e-05
40.6943,0.05,9.10219,3.90448e-05,0.0,2.17685e-05,4.4703064763951027e-05
40.9104,0.05,9.22151,3.53027e-05,-6.34711e-16,2.21422e-05,4.1672024766382545e-05
41.1264,0.05,9.34077,2.15927e-05,-8.1852e-16,1.45345e-05,2.602876069927264e-05
41.3422,0.05,9.4599,8.31809e-06,-1.13008e-15,6.07806e-06,1.0302108260530949e-05
41.5576,0.05,9.57879,1.99022e-06,-1.66805e-15,1.31564e-06,2.385767016705529e-06
41.772,0.05,9.69719,1.9357e-06,3.20692e-24,8.41753e-07,2.1108014124992906e-06
41.9837,0.05,9.81406,2.28458e-06,-2.88649e-15,1.01445e-06,2.4996828956689687e-06
42.1762,0.05,9.92031,7.6292e-07,-1.54285e-15,3.14246e-07,8.251045236307943e-07
38.9635,0.05,8.17085,-0.000964057,0.0,-0.000691644,0.0011864979232956965
39.1799,0.05,8.28878,-0.000735587,0.0,-0.000541326,0.0009133028374230532
39.3963,0.05,8.40669,-0.00052735,0.0,-0.000399814,0.0006617773470707501
39.6127,0.05,8.5246,-0.000347881,-2.07902e-16,-0.000273998,0.0004428273864216169
39.8291,0.05,8.6425,-0.000202193,0.0,-0.000169083,0.00026357365220749967
40.0455,0.05,8.76039,-9.28054e-05,0.0,-8.75208e-05,0.00012756462166995988
40.2618,0.05,8.87826,-1.91201e-05,0.0,-3.0066e-05,3.56306410272114e-05
40.4781,0.05,8.99611,2.25141e-05,0.0,4.91098e-06,2.304348982620471e-05
40.6943,0.05,9.11392,3.74542e-05,0.0,2.047e-05,4.268299424407805e-05
40.9104,0.05,9.23169,3.40153e-05,0.0,2.17439e-05,4.037124993482367e-05
41.1264,0.05,9.34938,2.08644e-05,0.0,1.45865e-05,2.5457595519019467e-05
41.3422,0.05,9.46696,8.0864e-06,0.0,6.18405e-06,1.0179997021733355e-05
41.5576,0.05,9.5843,1.91191e-06,0.0,1.25912e-06,2.2892756545466516e-06
41.772,0.05,9.70115,1.86636e-06,-1.72627e-15,7.10257e-07,1.9969388212083515e-06
41.9837,0.05,9.81649,2.14989e-06,0.0,8.80488e-07,2.323206002541316e-06
42.1762,0.05,9.92135,7.04044e-07,0.0,2.69068e-07,7.537078628752655e-07
39.6127,0.05,8.54415,-0.000334696,-1.64022e-16,-0.000281349,0.0004372398337491679
39.8291,0.05,8.66048,-0.00019495,0.0,-0.000175655,0.0002624122358522941
40.0455,0.05,8.77681,-8.98185e-05,0.0,-9.2827e-05,0.00012916739089743198
40.2618,0.05,8.89312,-1.88395e-05,0.0,-3.38876e-05,3.8772363791881453e-05
40.4781,0.05,9.00941,2.13519e-05,0.0,2.49603e-06,2.1497297489938128e-05
40.6943,0.05,9.12566,3.58706e-05,0.0,1.92413e-05,4.070537519849191e-05
40.9104,0.05,9.24187,3.26712e-05,0.0,2.13493e-05,3.9028193910684615e-05
41.1264,0.05,9.358,2.0059e-05,0.0,1.46211e-05,2.4822168442946315e-05
41.3422,0.05,9.47402,7.7742e-06,0.0,6.27804e-06,9.992595853010367e-06
41.5576,0.05,9.58981,1.77885e-06,0.0,1.21417e-06,2.153721456316949e-06
